batch_idx,loss,accuracy,time_ms
294,0.516480,82.8125,512.85
295,0.834624,70.3125,610.88
296,0.433130,85.9375,494.32
297,0.835336,70.3125,520.47
298,0.849294,75.0000,508.68
299,0.576272,78.1250,500.21
300,0.791244,76.5625,544.85
301,0.615007,84.3750,500.15
302,0.573532,81.2500,486.62
303,0.415618,84.3750,546.11
304,0.518212,82.8125,540.49
305,0.891088,76.5625,522.05
306,0.548906,84.3750,513.79
307,0.585826,79.6875,480.64
308,0.789371,75.0000,538.99
309,0.704257,73.4375,510.00
310,0.816840,82.8125,512.13
311,0.862727,68.7500,514.56
312,0.797402,76.5625,490.61
313,0.922120,84.3750,509.77
314,0.592536,81.2500,497.02
315,1.052451,64.0625,487.00
316,0.576052,75.0000,543.20
317,0.844749,73.4375,492.26
318,0.936403,73.4375,494.83
319,0.885291,65.6250,550.85
320,0.617524,85.9375,588.90
321,0.650092,82.8125,539.29
322,0.765909,68.7500,576.35
323,0.598840,76.5625,513.34
324,0.757414,81.2500,561.13
325,0.524607,85.9375,522.52
326,0.749754,79.6875,526.64
327,0.584774,81.2500,493.59
328,0.721769,78.1250,496.43
329,0.797383,73.4375,526.22
330,0.749020,78.1250,515.62
331,0.828162,76.5625,498.22
332,0.742905,76.5625,506.04
333,0.893279,70.3125,470.74
334,0.781625,75.0000,497.98
335,0.718680,76.5625,498.64
336,0.627619,78.1250,497.32
337,0.510897,81.2500,512.42
338,0.594335,84.3750,516.05
339,0.751074,76.5625,475.64
340,0.711227,75.0000,522.49
341,0.859791,73.4375,470.15
342,0.769834,73.4375,499.45
343,0.857022,75.0000,498.49
344,0.539427,82.8125,557.23
345,0.682228,76.5625,528.65
346,0.546520,82.8125,491.91
347,0.752019,76.5625,489.50
348,0.654442,79.6875,546.71
349,0.516264,84.3750,534.75
350,0.855685,71.8750,520.81
351,0.573050,81.2500,583.49
352,0.570195,84.3750,550.73
353,0.830874,73.4375,540.18
354,0.626794,75.0000,482.00
355,0.436904,84.3750,517.39
356,0.889927,70.3125,515.37
357,0.708944,81.2500,490.40
358,0.631522,81.2500,580.94
359,0.550342,84.3750,484.36
360,0.635099,82.8125,482.07
361,0.651117,79.6875,555.67
362,0.540364,84.3750,484.64
363,0.448084,85.9375,514.18
364,0.794593,78.1250,498.11
365,0.785108,75.0000,475.12
366,0.695615,79.6875,529.38
367,0.816309,78.1250,479.63
368,0.680439,78.1250,468.66
369,0.681642,76.5625,526.74
370,0.702155,81.2500,535.07
371,0.968964,70.3125,490.20
372,0.754305,79.6875,530.18
373,0.757837,70.3125,500.83
374,0.923669,78.1250,533.02
375,0.756224,71.8750,488.61
376,0.666281,81.2500,554.95
377,0.720450,73.4375,564.52
378,0.690626,75.0000,519.67
379,0.428663,81.2500,537.99
380,0.851789,70.3125,494.39
381,0.674958,75.0000,484.15
382,0.596079,79.6875,520.67
383,0.447262,82.8125,502.77
384,0.377801,85.9375,499.71
385,0.619315,81.2500,566.58
386,0.652952,79.6875,500.15
387,0.949311,64.0625,526.30
388,0.829044,73.4375,513.25
389,0.916784,71.8750,529.27
390,0.582277,81.2500,539.53
391,1.053003,70.3125,494.26
392,0.779621,82.8125,490.75
393,0.438156,82.8125,500.64
394,0.539967,85.9375,488.27
395,0.628176,81.2500,597.27
396,0.473180,84.3750,488.68
397,0.423011,85.9375,478.31
398,0.650637,82.8125,522.54
399,0.788271,73.4375,535.56
400,0.793570,73.4375,515.45
401,0.588178,84.3750,524.61
402,0.719923,81.2500,541.93
403,0.438864,90.6250,523.66
404,0.707185,76.5625,494.80
405,0.533623,81.2500,479.18
406,0.732847,79.6875,546.79
407,0.734585,82.8125,478.65
408,0.828311,73.4375,486.15
409,0.674144,75.0000,495.62
410,0.723046,84.3750,482.23
411,0.539742,84.3750,523.93
412,0.773926,76.5625,497.34
413,0.711234,78.1250,490.18
414,0.707122,75.0000,536.14
415,0.913157,73.4375,563.24
416,0.600283,79.6875,489.68
417,0.701487,81.2500,544.36
418,0.669224,78.1250,488.63
419,0.616218,79.6875,515.27
420,0.969526,67.1875,489.16
421,0.729670,78.1250,475.19
422,0.634551,82.8125,513.89
423,0.769826,75.0000,481.98
424,0.691209,76.5625,488.81
425,0.638084,79.6875,536.04
426,0.539345,79.6875,491.73
427,0.875882,73.4375,523.45
428,0.702174,76.5625,489.82
429,0.566000,82.8125,554.62
430,0.598493,89.0625,538.96
431,0.617011,76.5625,479.92
432,0.719817,75.0000,675.93
433,0.554758,82.8125,490.74
434,0.818223,75.0000,486.10
435,0.806224,76.5625,528.29
436,0.639228,78.1250,500.33
437,0.644788,75.0000,479.85
438,0.524292,76.5625,533.23
439,0.590503,78.1250,466.84
440,0.632206,78.1250,469.74
441,0.594944,85.9375,499.69
442,0.795889,75.0000,472.31
443,0.568057,76.5625,538.10
444,1.031077,71.8750,482.44
445,0.483855,79.6875,471.63
446,0.914920,76.5625,546.39
447,0.689242,79.6875,471.09
448,0.741674,70.3125,485.47
449,0.483693,85.9375,541.29
450,0.529713,81.2500,463.58
451,0.644475,78.1250,488.49
452,0.695368,78.1250,513.12
453,0.648546,75.0000,473.97
454,0.382132,81.2500,527.36
455,0.659507,76.5625,487.25
456,0.903450,73.4375,500.23
457,0.824091,70.3125,563.95
458,0.721527,81.2500,477.59
459,0.559117,81.2500,479.54
460,0.574521,82.8125,543.04
461,0.443593,85.9375,485.90
462,0.624029,84.3750,558.68
463,0.650886,78.1250,559.30
464,0.632179,81.2500,488.71
465,0.788701,70.3125,633.51
466,0.503042,89.0625,495.23
467,0.463154,87.5000,542.31
468,0.609817,79.6875,513.75
469,0.924542,73.4375,521.35
470,0.589232,84.3750,571.36
471,0.629868,81.2500,471.32
472,0.532637,82.8125,487.77
473,0.568128,84.3750,501.82
474,0.659783,79.6875,485.32
475,0.670102,81.2500,523.62
476,0.692067,75.0000,488.75
477,0.944176,70.3125,491.08
478,0.568155,82.8125,512.50
479,0.626079,84.3750,517.79
480,0.395022,85.9375,481.25
481,0.650459,75.0000,533.54
482,0.647411,75.0000,494.77
483,0.884309,68.7500,578.30
484,0.920696,73.4375,502.97
485,0.565852,84.3750,482.23
486,0.819592,71.8750,523.86
487,0.889070,73.4375,472.77
488,0.693112,76.5625,480.50
489,0.663974,81.2500,526.72
490,0.507570,82.8125,499.33
491,0.621646,78.1250,537.32
492,0.829036,71.8750,491.29
493,0.659527,81.2500,471.44
494,0.815966,75.0000,531.81
495,0.532608,81.2500,512.67
496,0.691480,82.8125,529.53
497,0.641208,84.3750,566.47
498,0.724944,73.4375,502.07
499,0.678791,78.1250,510.08
500,0.631285,84.3750,512.34
501,0.744003,76.5625,484.14
502,1.166929,67.1875,584.37
503,0.498371,76.5625,485.05
504,0.428705,87.5000,538.50
505,1.008730,65.6250,519.78
506,0.745820,75.0000,494.82
507,0.615246,79.6875,555.89
508,0.669008,79.6875,489.25
509,0.392581,87.5000,495.34
510,0.556771,82.8125,568.90
511,0.801077,81.2500,509.75
512,0.753017,82.8125,555.29
513,0.617413,81.2500,622.18
514,0.855916,76.5625,490.15
515,0.904461,62.5000,562.49
516,0.659973,79.6875,506.10
517,0.456730,87.5000,516.71
518,0.702813,75.0000,580.90
519,0.512622,89.0625,497.40
520,0.781760,75.0000,543.67
521,0.660410,78.1250,483.31
522,0.681697,85.9375,522.39
523,0.651612,79.6875,522.03
524,0.795887,73.4375,488.32
525,0.625266,87.5000,511.25
526,0.576136,82.8125,485.24
527,0.579885,79.6875,482.22
528,0.786439,75.0000,548.76
529,0.716807,87.5000,491.27
530,0.682618,71.8750,501.40
531,0.773100,78.1250,496.45
532,0.653878,79.6875,490.07
533,0.713303,79.6875,510.13
534,0.632467,76.5625,499.19
535,0.628531,79.6875,486.12
536,0.612738,75.0000,537.27
537,0.675092,79.6875,515.97
538,0.635200,79.6875,473.66
539,0.802662,73.4375,494.82
540,0.760386,70.3125,487.90
541,0.748595,78.1250,496.56
542,0.623734,82.8125,484.56
543,0.597349,84.3750,486.60
544,0.591179,81.2500,534.30
545,0.576783,81.2500,483.55
546,0.508167,87.5000,475.03
547,0.618499,81.2500,573.75
548,0.863540,70.3125,492.33
549,0.515477,82.8125,515.72
550,0.619902,78.1250,498.28
551,0.493487,79.6875,484.57
552,0.666133,76.5625,529.02
553,0.456543,84.3750,491.47
554,0.664556,75.0000,478.08
555,0.849396,73.4375,542.06
556,0.710961,76.5625,500.70
557,0.463537,90.6250,491.78
558,0.500358,81.2500,521.11
559,0.629015,84.3750,541.97
560,0.503197,82.8125,528.05
561,0.660159,78.1250,509.92
562,0.839375,73.4375,494.88
563,0.511832,89.0625,578.75
564,0.457683,90.6250,541.78
565,0.506516,81.2500,513.88
566,0.744959,79.6875,497.58
567,0.597188,81.2500,486.92
568,0.682713,79.6875,550.84
569,0.847128,78.1250,519.66
570,0.685960,75.0000,491.68
571,0.473615,84.3750,556.72
572,0.792696,76.5625,502.17
573,0.600635,84.3750,529.27
574,0.573392,82.8125,503.13
575,0.526834,84.3750,501.89
576,0.800523,73.4375,541.80
577,0.455415,87.5000,487.01
578,0.608026,78.1250,535.44
579,0.711332,76.5625,503.77
580,0.588061,82.8125,486.35
581,0.459249,90.6250,531.97
582,0.641510,81.2500,513.70
583,0.691203,71.8750,472.33
584,0.476900,87.5000,540.73
585,0.488058,81.2500,476.03
586,0.803952,75.0000,466.30
587,0.626696,75.0000,508.47
588,0.531577,82.8125,475.82
589,0.727876,81.2500,503.90
590,0.420393,87.5000,495.45
591,0.575556,76.5625,520.28
592,0.674076,78.1250,524.86
593,0.818196,76.5625,583.18
594,0.654293,76.5625,529.99
595,0.588014,78.1250,529.11
596,0.566507,75.0000,485.76
597,0.717759,81.2500,548.84
598,0.469484,87.5000,477.10
599,0.508836,81.2500,488.58
600,0.405216,87.5000,536.01
601,0.586286,84.3750,486.63
602,0.518871,84.3750,495.66
603,0.409608,89.0625,489.42
604,0.460954,79.6875,479.95
605,0.746446,82.8125,513.47
606,0.464110,85.9375,485.81
607,0.679122,84.3750,483.79
608,0.838482,73.4375,524.48
609,0.756812,81.2500,501.76
610,0.754065,71.8750,501.95
611,0.471838,87.5000,548.11
612,0.493916,92.1875,485.48
613,0.630438,79.6875,493.83
614,0.405969,87.5000,493.02
615,0.741499,76.5625,477.21
616,0.641115,84.3750,550.13
617,0.605994,76.5625,507.59
618,0.802210,73.4375,573.14
619,0.711527,79.6875,553.81
620,0.617007,79.6875,512.02
621,0.724564,79.6875,536.53
622,0.433843,84.3750,502.59
623,0.559229,87.5000,510.03
624,0.745941,79.6875,573.38
625,0.725128,79.6875,521.24
626,0.579251,81.2500,513.22
627,0.616518,78.1250,517.01
628,0.486526,82.8125,497.47
629,0.675157,79.6875,565.08
630,0.436863,85.9375,497.91
631,0.560857,79.6875,508.59
632,0.406503,89.0625,599.02
633,0.577108,81.2500,488.48
634,0.888979,75.0000,517.68
635,0.397746,84.3750,489.43
636,0.619114,81.2500,483.18
637,0.477638,76.5625,547.28
638,0.583033,76.5625,525.72
639,0.548595,79.6875,493.00
640,0.771478,79.6875,529.26
641,0.467462,87.5000,478.07
642,0.674071,78.1250,507.81
643,0.494076,81.2500,481.45
644,0.547267,78.1250,541.80
645,0.471362,87.5000,514.21
646,0.681043,82.8125,486.73
647,0.661805,82.8125,495.41
648,0.560690,84.3750,554.03
649,0.433346,85.9375,480.60
650,0.496809,82.8125,528.66
651,0.541686,85.9375,507.40
652,0.598547,81.2500,496.60
653,0.501463,84.3750,540.37
654,0.574546,87.5000,498.40
655,0.505582,76.5625,481.76
656,0.514954,85.9375,570.11
657,0.497528,79.6875,480.75
658,0.739663,75.0000,568.07
659,0.280212,85.9375,500.48
660,0.583430,78.1250,497.15
661,0.650620,79.6875,519.46
662,0.572085,78.1250,486.93
663,0.619512,79.6875,485.68
664,0.691741,79.6875,553.00
665,0.769880,81.2500,545.17
666,0.656988,79.6875,527.57
667,0.518910,78.1250,481.03
668,0.506573,79.6875,480.46
669,0.535215,82.8125,535.35
670,0.593453,81.2500,485.96
671,0.802604,78.1250,548.27
672,0.786821,71.8750,523.68
673,0.507185,79.6875,473.68
674,0.385228,85.9375,729.02
675,0.479457,84.3750,483.99
676,0.282481,92.1875,499.25
677,0.619306,82.8125,553.54
678,0.662433,78.1250,476.23
679,0.529139,82.8125,540.12
680,0.304552,87.5000,498.50
681,0.505481,82.8125,492.46
682,0.562695,87.5000,537.55
683,0.609892,78.1250,501.70
684,0.513792,82.8125,502.53
685,0.487286,82.8125,518.26
686,0.692972,81.2500,481.65
687,0.637867,81.2500,513.61
688,0.669262,82.8125,498.52
689,0.595764,79.6875,494.58
690,0.604735,81.2500,627.26
691,0.435683,82.8125,480.82
692,0.669793,78.1250,493.03
693,0.748055,81.2500,533.72
694,0.411560,82.8125,479.94
695,0.617127,82.8125,575.39
696,0.854040,71.8750,520.79
697,0.688121,79.6875,497.35
698,0.513317,84.3750,634.80
699,0.307006,92.1875,483.46
700,0.773750,73.4375,552.66
701,0.488351,85.9375,495.78
702,0.880882,76.5625,477.45
703,0.517260,81.2500,528.85
704,0.588138,79.6875,500.08
705,0.770562,76.5625,479.71
706,0.538387,84.3750,549.73
707,0.754509,76.5625,476.83
708,0.555959,82.8125,489.30
709,0.627372,81.2500,509.90
710,0.673047,78.1250,474.37
711,0.567455,84.3750,542.64
712,0.493794,81.2500,480.55
713,0.709800,84.3750,471.38
714,0.367016,87.5000,509.53
715,0.574686,79.6875,485.47
716,0.462394,87.5000,481.05
717,0.722395,71.8750,518.85
718,0.415531,85.9375,499.14
719,0.567101,81.2500,496.31
720,0.550651,82.8125,505.54
721,0.659267,78.1250,472.71
722,0.634723,79.6875,528.04
723,0.362646,87.5000,521.62
724,0.738800,73.4375,477.36
725,0.576855,76.5625,644.50
726,0.501880,79.6875,492.03
727,0.532848,87.5000,507.25
728,0.430445,85.9375,483.38
729,0.467970,85.9375,466.20
730,0.628253,84.3750,513.30
731,0.478845,85.9375,507.85
732,0.418492,85.9375,482.60
733,0.561754,81.2500,536.34
734,0.549008,81.2500,612.16
735,0.621743,89.0625,522.39
736,0.839971,75.0000,504.45
737,0.592732,89.0625,520.29
738,0.553505,79.6875,527.67
739,0.556557,84.3750,499.28
740,0.698920,73.4375,483.70
741,0.558707,82.8125,508.94
742,0.396265,89.0625,479.82
743,0.711287,67.1875,516.10
744,0.375755,90.6250,485.34
745,0.671703,78.1250,476.74
746,0.610014,84.3750,507.37
747,0.350714,87.5000,483.85
748,0.529996,85.9375,467.34
749,0.364499,89.0625,548.61
750,0.775676,79.6875,496.03
751,0.364160,84.3750,479.29
752,0.604776,81.2500,592.89
753,0.667489,84.3750,493.09
754,0.554344,79.6875,570.89
755,0.573983,79.6875,623.98
756,0.739397,71.8750,515.08
757,0.376967,85.9375,504.91
758,0.562575,79.6875,505.59
759,0.433503,84.3750,523.65
760,0.610443,81.2500,516.11
761,0.633153,78.1250,495.53
762,0.595529,79.6875,539.81
763,0.619851,81.2500,492.29
764,0.717417,76.5625,502.19
765,0.209113,96.8750,502.25
766,0.482964,87.5000,484.26
767,0.423199,84.3750,538.38
768,0.421236,82.8125,487.65
769,0.450167,84.3750,486.23
770,0.505988,79.6875,535.51
771,0.405679,82.8125,494.56
772,0.535550,82.8125,483.17
773,0.552203,79.6875,531.10
774,0.661714,79.6875,475.67
775,0.574716,75.0000,512.36
776,0.636692,78.1250,511.56
777,0.649993,81.2500,489.44
778,0.455147,81.2500,530.81
779,0.920820,70.3125,572.56
780,0.572071,81.2500,501.37
781,0.534034,85.9375,521.60
782,0.538047,79.6875,487.64
783,0.401155,82.8125,530.50
784,0.599181,79.6875,513.54
785,0.528932,84.3750,490.68
786,0.721539,78.1250,532.04
787,0.432005,79.6875,481.17
788,0.837356,75.0000,489.48
789,0.516645,79.6875,600.83
790,0.420513,90.6250,494.17
791,0.470382,82.8125,538.60
792,0.419717,84.3750,489.00
793,0.524484,82.8125,481.63
794,0.423134,85.9375,503.13
795,0.509837,81.2500,491.11
796,0.439896,87.5000,499.35
797,0.514101,82.8125,537.04
798,0.602796,81.2500,492.89
799,0.705884,82.8125,497.75
800,0.356887,84.3750,487.18
801,1.007244,67.1875,474.48
802,0.615268,75.0000,515.49
803,0.565979,78.1250,523.14
804,0.604236,78.1250,488.46
805,0.567287,79.6875,567.45
806,0.447193,85.9375,526.67
807,0.391812,87.5000,520.25
808,0.304357,92.1875,503.60
809,0.377294,89.0625,481.78
810,0.724323,76.5625,523.26
811,0.409229,85.9375,506.03
812,0.664674,75.0000,491.90
813,0.630297,84.3750,554.43
814,0.540058,84.3750,515.69
815,0.727778,81.2500,543.97
816,0.479956,82.8125,519.89
817,0.284519,90.6250,491.17
818,0.478450,85.9375,587.91
819,0.456905,82.8125,506.80
820,0.544893,87.5000,496.69
821,0.672361,84.3750,494.11
822,0.475755,90.6250,476.32
823,0.553941,84.3750,600.86
824,0.404041,89.0625,493.70
825,0.480711,85.9375,479.57
826,0.431833,85.9375,529.70
827,0.603915,81.2500,506.03
828,0.716853,75.0000,487.37
829,0.476458,81.2500,527.01
830,0.563537,81.2500,501.22
831,0.495755,81.2500,511.04
832,0.575630,75.0000,483.29
833,0.661018,85.9375,513.32
834,0.538342,79.6875,509.29
835,0.616017,78.1250,524.98
836,0.482756,82.8125,619.83
837,0.582845,78.1250,543.88
838,0.398865,87.5000,474.73
839,0.450156,84.3750,543.56
840,0.672913,76.5625,483.51
841,0.712541,76.5625,478.45
842,0.730765,73.4375,552.28
843,0.494482,78.1250,479.92
844,0.587305,79.6875,518.47
845,0.574567,82.8125,494.02
846,0.729745,81.2500,483.33
847,0.419475,84.3750,534.72
848,0.419993,87.5000,480.05
849,0.514937,81.2500,476.10
850,0.749439,75.0000,527.98
851,0.556973,82.8125,539.93
852,0.617749,84.3750,468.95
853,0.645221,81.2500,509.52
854,0.512472,78.1250,480.50
855,0.536376,81.2500,499.34
856,0.455698,84.3750,497.25
857,0.416518,89.0625,489.84
858,0.489059,82.8125,533.23
859,0.599271,75.0000,481.54
860,0.497883,87.5000,507.24
861,0.665486,81.2500,529.78
862,0.460005,90.6250,491.95
863,0.638687,81.2500,520.40
864,0.353366,87.5000,649.19
865,0.437656,85.9375,473.25
866,0.387836,90.6250,568.46
867,0.418460,84.3750,469.36
868,0.421821,85.9375,505.07
869,0.409681,87.5000,585.61
870,0.493820,87.5000,526.36
871,0.560742,79.6875,527.43
