batch_idx,loss,accuracy,time_ms
686,0.060768,98.4375,558.47
687,0.053710,95.3125,502.68
688,0.060242,98.4375,660.22
689,0.027804,98.4375,498.21
690,0.031804,98.4375,621.62
691,0.021549,100.0000,501.34
692,0.090188,96.8750,569.95
693,0.048770,100.0000,500.35
694,0.079491,96.8750,553.17
695,0.050121,96.8750,561.59
696,0.123654,95.3125,560.21
697,0.069724,98.4375,520.24
698,0.021771,100.0000,501.10
699,0.035911,100.0000,596.55
700,0.017754,100.0000,506.55
701,0.072312,95.3125,558.63
702,0.035852,98.4375,501.78
703,0.014051,100.0000,506.16
704,0.064900,96.8750,623.19
705,0.062112,95.3125,498.67
706,0.201977,93.7500,554.23
707,0.047147,100.0000,516.66
708,0.035933,100.0000,545.89
709,0.039382,96.8750,543.27
710,0.172086,93.7500,546.55
711,0.057538,96.8750,551.39
712,0.076789,98.4375,512.94
713,0.009482,100.0000,653.15
714,0.084053,96.8750,500.60
715,0.059289,96.8750,573.29
716,0.008260,100.0000,495.46
717,0.008015,100.0000,503.81
718,0.035661,98.4375,639.18
719,0.028177,100.0000,518.86
720,0.123460,92.1875,586.29
721,0.033300,98.4375,503.08
722,0.040345,96.8750,592.59
723,0.075315,95.3125,497.98
724,0.023384,98.4375,568.00
725,0.047194,98.4375,607.08
726,0.040738,98.4375,499.11
727,0.105455,93.7500,666.21
728,0.051472,98.4375,499.89
729,0.067499,96.8750,546.24
730,0.026859,100.0000,544.55
731,0.046756,98.4375,547.27
732,0.084788,96.8750,533.10
733,0.049865,96.8750,501.09
734,0.022719,100.0000,583.02
735,0.092619,96.8750,507.12
736,0.061962,96.8750,552.20
737,0.063282,98.4375,550.07
738,0.069977,98.4375,548.74
739,0.288889,89.0625,544.86
740,0.089675,93.7500,563.91
741,0.030248,100.0000,523.01
742,0.167122,92.1875,497.87
743,0.035830,100.0000,601.15
744,0.029646,98.4375,496.33
745,0.052021,98.4375,499.78
746,0.086487,96.8750,624.67
747,0.080940,96.8750,502.34
